date,value,contributed,cash_in,return,nav,drawdown
2022-02-28,13000.65494344,14000.00000000,0.00000000,-0.00156613,0.99839124,-0.13511754
2022-03-01,13977.31181999,15000.00000000,1000.00000000,-0.00179553,0.99659859,-0.13667047
2022-03-02,13949.06607659,15000.00000000,0.00000000,-0.00202083,0.99458464,-0.13841511
2022-03-03,13918.06767399,15000.00000000,0.00000000,-0.00222226,0.99237442,-0.14032977
2022-03-04,13884.58269127,15000.00000000,0.00000000,-0.00240586,0.98998690,-0.14239802
2022-03-07,13848.90437898,15000.00000000,0.00000000,-0.00256964,0.98744299,-0.14460174
2022-03-08,13811.34783808,15000.00000000,0.00000000,-0.00271188,0.98476517,-0.14692148
2022-03-09,13772.24501590,15000.00000000,0.00000000,-0.00283121,0.98197709,-0.14933672
2022-03-10,13731.93938504,15000.00000000,0.00000000,-0.00292658,0.97910325,-0.15182626
2022-03-11,13690.78060469,15000.00000000,0.00000000,-0.00299730,0.97616858,-0.15436850
2022-03-14,13649.11986890,15000.00000000,0.00000000,-0.00304298,0.97319813,-0.15694173
2022-03-15,13607.30457177,15000.00000000,0.00000000,-0.00306359,0.97021665,-0.15952452
2022-03-16,13565.67407164,15000.00000000,0.00000000,-0.00305942,0.96724834,-0.16209589
2022-03-17,13524.55544542,15000.00000000,0.00000000,-0.00303108,0.96431654,-0.16463564
2022-03-18,13484.25956766,15000.00000000,0.00000000,-0.00297946,0.96144339,-0.16712458
2022-03-21,13445.07759554,15000.00000000,0.00000000,-0.00290576,0.95864967,-0.16954471
2022-03-22,13407.27807972,15000.00000000,0.00000000,-0.00281140,0.95595452,-0.17187945
2022-03-23,13371.10452855,15000.00000000,0.00000000,-0.00269805,0.95337531,-0.17411377
2022-03-24,13336.77281994,15000.00000000,0.00000000,-0.00256760,0.95092742,-0.17623431
2022-03-25,13304.46993596,15000.00000000,0.00000000,-0.00242209,0.94862418,-0.17822955
2022-03-28,13274.35186565,15000.00000000,0.00000000,-0.00226376,0.94647673,-0.18008984
2022-03-29,13246.54308039,15000.00000000,0.00000000,-0.00209493,0.94449393,-0.18180749
2022-03-30,13221.13581303,15000.00000000,0.00000000,-0.00191803,0.94268236,-0.18337681
2022-03-31,13198.18906378,15000.00000000,0.00000000,-0.00173561,0.94104623,-0.18479415
2022-04-01,14177.72888738,16000.00000000,1000.00000000,-0.00155023,0.93958740,-0.18605790
2022-04-04,14158.25606313,16000.00000000,0.00000000,-0.00137348,0.93829690,-0.18717583
2022-04-05,14141.43569084,16000.00000000,0.00000000,-0.00118803,0.93718217,-0.18814149
2022-04-06,14127.18996588,16000.00000000,0.00000000,-0.00100737,0.93623808,-0.18895934
2022-04-07,14115.40706200,16000.00000000,0.00000000,-0.00083406,0.93545720,-0.18963579
2022-04-08,14105.94219475,16000.00000000,0.00000000,-0.00067053,0.93482995,-0.19017917
2022-04-11,14098.61890624,16000.00000000,0.00000000,-0.00051916,0.93434462,-0.19059960
2022-04-12,14093.23123744,16000.00000000,0.00000000,-0.00038214,0.93398757,-0.19090890
2022-04-13,14089.54466105,16000.00000000,0.00000000,-0.00026158,0.93374325,-0.19112055
2022-04-14,14087.29943189,16000.00000000,0.00000000,-0.00015935,0.93359445,-0.19124945
2022-04-15,14086.21218093,16000.00000000,0.00000000,-0.00007718,0.93352240,-0.19131187
2022-04-18,14085.97936944,16000.00000000,0.00000000,-0.00001653,0.93350697,-0.19132523
2022-04-19,14086.28024784,16000.00000000,0.00000000,0.00002136,0.93352691,-0.19130796
2022-04-20,14086.78063498,16000.00000000,0.00000000,0.00003552,0.93356007,-0.19127923
2022-04-21,14087.13635143,16000.00000000,0.00000000,0.00002525,0.93358365,-0.19125881
2022-04-22,14086.99765986,16000.00000000,0.00000000,-0.00000985,0.93357445,-0.19126677
2022-04-25,14086.01374300,16000.00000000,0.00000000,-0.00006985,0.93350925,-0.19132326
2022-04-26,14083.83694433,16000.00000000,0.00000000,-0.00015454,0.93336499,-0.19144823
2022-04-27,14080.12808811,16000.00000000,0.00000000,-0.00026334,0.93311919,-0.19166115
2022-04-28,14074.56097604,16000.00000000,0.00000000,-0.00039539,0.93275025,-0.19198076
2022-04-29,14066.82698773,16000.00000000,0.00000000,-0.00054950,0.93223770,-0.19242477
2022-05-02,15056.64069129,17000.00000000,1000.00000000,-0.00072414,0.93156263,-0.19300956
2022-05-03,15042.89597768,17000.00000000,0.00000000,-0.00091287,0.93071224,-0.19374624
2022-05-04,15025.99165466,17000.00000000,0.00000000,-0.00112374,0.92966636,-0.19465226
2022-05-05,15005.72135128,17000.00000000,0.00000000,-0.00134902,0.92841223,-0.19573869
2022-05-06,14981.92026128,17000.00000000,0.00000000,-0.00158613,0.92693964,-0.19701435
2022-05-09,14954.46894420,17000.00000000,0.00000000,-0.00183230,0.92524121,-0.19848566
2022-05-10,14923.29508318,17000.00000000,0.00000000,-0.00208458,0.92331247,-0.20015648
2022-05-11,14888.37495860,17000.00000000,0.00000000,-0.00233997,0.92115194,-0.20202810
2022-05-12,14849.73478652,17000.00000000,0.00000000,-0.00259533,0.91876125,-0.20409909
2022-05-13,14807.45022656,17000.00000000,0.00000000,-0.00284750,0.91614508,-0.20636542
2022-05-16,14761.64563027,17000.00000000,0.00000000,-0.00309335,0.91331113,-0.20882041
2022-05-17,14712.49211110,17000.00000000,0.00000000,-0.00332981,0.91026997,-0.21145489
2022-05-18,14660.20526496,17000.00000000,0.00000000,-0.00355391,0.90703496,-0.21425730
2022-05-19,14605.04172458,17000.00000000,0.00000000,-0.00376281,0.90362196,-0.21721390
2022-05-20,14547.29537695,17000.00000000,0.00000000,-0.00395386,0.90004916,-0.22030893
2022-05-23,14487.29302339,17000.00000000,0.00000000,-0.00412464,0.89633678,-0.22352488
2022-05-24,14425.38923515,17000.00000000,0.00000000,-0.00427297,0.89250676,-0.22684273
2022-05-25,14361.96155844,17000.00000000,0.00000000,-0.00439695,0.88858245,-0.23024226
2022-05-26,14297.40503787,17000.00000000,0.00000000,-0.00449497,0.88458831,-0.23370230
2022-05-27,14232.12647421,17000.00000000,0.00000000,-0.00456576,0.88054949,-0.23720103
2022-05-30,14166.53952854,17000.00000000,0.00000000,-0.00460837,0.87649159,-0.24071630
2022-05-31,14101.05922852,17000.00000000,0.00000000,-0.00462218,0.87244028,-0.24422584
2022-06-01,15036.09662220,18000.00000000,1000.00000000,-0.00460693,0.86842101,-0.24770764
2022-06-02,14967.21840958,18000.00000000,0.00000000,-0.00458086,0.86444290,-0.25115378
2022-06-03,14899.74675515,18000.00000000,0.00000000,-0.00450796,0.86054602,-0.25452956
2022-06-06,14834.08308886,18000.00000000,0.00000000,-0.00440703,0.85675357,-0.25781487
2022-06-07,14770.60624804,18000.00000000,0.00000000,-0.00427912,0.85308742,-0.26099077
2022-06-08,14709.66978912,18000.00000000,0.00000000,-0.00412552,0.84956799,-0.26403957
2022-06-09,14651.59796810,18000.00000000,0.00000000,-0.00394787,0.84621400,-0.26694504
2022-06-10,14596.68438004,18000.00000000,0.00000000,-0.00374796,0.84304243,-0.26969250
2022-06-13,14545.18885868,18000.00000000,0.00000000,-0.00352789,0.84006827,-0.27226895
2022-06-14,14497.33669583,18000.00000000,0.00000000,-0.00328990,0.83730453,-0.27466311
2022-06-15,14453.31631797,18000.00000000,0.00000000,-0.00303645,0.83476210,-0.27686555
2022-06-16,14413.27977497,18000.00000000,0.00000000,-0.00277006,0.83244976,-0.27886868
2022-06-17,14377.34065008,18000.00000000,0.00000000,-0.00249347,0.83037407,-0.28066680
2022-06-20,14345.57495358,18000.00000000,0.00000000,-0.00220943,0.82853942,-0.28225611
2022-06-21,14318.02050633,18000.00000000,0.00000000,-0.00192076,0.82694799,-0.28363473
2022-06-22,14294.67738116,18000.00000000,0.00000000,-0.00163033,0.82559979,-0.28480264
2022-06-23,14275.50824569,18000.00000000,0.00000000,-0.00134100,0.82449266,-0.28576172
2022-06-24,14260.43948212,18000.00000000,0.00000000,-0.00105557,0.82362235,-0.28651565
2022-06-27,14249.36159945,18000.00000000,0.00000000,-0.00077683,0.82298254,-0.28706990
2022-06-28,14242.13076171,18000.00000000,0.00000000,-0.00050745,0.82256492,-0.28743168
2022-06-29,14238.57025432,18000.00000000,0.00000000,-0.00025000,0.82235928,-0.28760982
2022-06-30,14238.47191390,18000.00000000,0.00000000,-0.00000691,0.82235360,-0.28761474
2022-07-01,15241.59837147,19000.00000000,1000.00000000,0.00021958,0.82253417,-0.28745831
2022-07-04,15248.14996902,19000.00000000,0.00000000,0.00042985,0.82288774,-0.28715203
2022-07-05,15257.57103776,19000.00000000,0.00000000,0.00061785,0.82339616,-0.28671159
2022-07-06,15269.52652831,19000.00000000,0.00000000,0.00078358,0.82404135,-0.28615268
2022-07-07,15283.66104453,19000.00000000,0.00000000,0.00092567,0.82480414,-0.28549189
2022-07-08,15299.60332422,19000.00000000,0.00000000,0.00104309,0.82566449,-0.28474659
2022-07-11,15316.96976451,19000.00000000,0.00000000,0.00113509,0.82660169,-0.28393472
2022-07-12,15335.36890268,19000.00000000,0.00000000,0.00120123,0.82759463,-0.28307456
2022-07-13,15354.40604328,19000.00000000,0.00000000,0.00124139,0.82862200,-0.28218458
2022-07-14,15373.68832653,19000.00000000,0.00000000,0.00125581,0.82966259,-0.28128313
2022-07-15,15392.82906171,19000.00000000,0.00000000,0.00124503,0.83069555,-0.28038831
2022-07-18,15411.45364011,19000.00000000,0.00000000,0.00120995,0.83170065,-0.27951761
2022-07-19,15429.20375848,19000.00000000,0.00000000,0.00115175,0.83265856,-0.27868780
2022-07-20,15445.74325834,19000.00000000,0.00000000,0.00107196,0.83355114,-0.27791458
2022-07-21,15460.76190873,19000.00000000,0.00000000,0.00097235,0.83436164,-0.27721246
2022-07-22,15473.98069469,19000.00000000,0.00000000,0.00085499,0.83507501,-0.27659449
2022-07-25,15485.15515936,19000.00000000,0.00000000,0.00072215,0.83567805,-0.27607208
2022-07-26,15494.07966416,19000.00000000,0.00000000,0.00057633,0.83615968,-0.27565486
2022-07-27,15500.59010641,19000.00000000,0.00000000,0.00042019,0.83651102,-0.27535050
2022-07-28,15504.56568226,19000.00000000,0.00000000,0.00025648,0.83672557,-0.27516464
2022-07-29,15505.93142074,19000.00000000,0.00000000,0.00008809,0.83679927,-0.27510080
2022-08-01,16504.65822055,20000.00000000,1000.00000000,-0.00008211,0.83673056,-0.27516032
2022-08-02,16500.28391279,20000.00000000,0.00000000,-0.00026503,0.83650880,-0.27535243
2022-08-03,16493.16240716,20000.00000000,0.00000000,-0.00043160,0.83614776,-0.27566518
2022-08-04,16483.40880615,20000.00000000,0.00000000,-0.00059137,0.83565329,-0.27609353
2022-08-05,16471.18294970,20000.00000000,0.00000000,-0.00074171,0.83503348,-0.27663046
2022-08-08,16456.68696847,20000.00000000,0.00000000,-0.00088008,0.83429858,-0.27726709
2022-08-09,16440.16048523,20000.00000000,0.00000000,-0.00100424,0.83346075,-0.27799288
2022-08-10,16421.87745954,20000.00000000,0.00000000,-0.00111210,0.83253386,-0.27879582
2022-08-11,16402.14095023,20000.00000000,0.00000000,-0.00120184,0.83153328,-0.27966260
2022-08-12,16381.27799964,20000.00000000,0.00000000,-0.00127197,0.83047560,-0.28057884
2022-08-15,16359.63552983,20000.00000000,0.00000000,-0.00132117,0.82937840,-0.28152932
2022-08-16,16337.57353960,20000.00000000,0.00000000,-0.00134856,0.82825993,-0.28249822
2022-08-17,16315.46131451,20000.00000000,0.00000000,-0.00135346,0.82713892,-0.28346933
2022-08-18,16293.67121103,20000.00000000,0.00000000,-0.00133555,0.82603423,-0.28442629
2022-08-19,16272.57467431,20000.00000000,0.00000000,-0.00129477,0.82496471,-0.28535280
2022-08-22,16252.53649127,20000.00000000,0.00000000,-0.00123141,0.82394884,-0.28623282
2022-08-23,16233.91171281,20000.00000000,0.00000000,-0.00114596,0.82300463,-0.28705077
2022-08-24,16217.04046380,20000.00000000,0.00000000,-0.00103926,0.82214931,-0.28779171
2022-08-25,16202.24490237,20000.00000000,0.00000000,-0.00091235,0.82139923,-0.28844149
2022-08-26,16189.82610845,20000.00000000,0.00000000,-0.00076649,0.82076964,-0.28898689
2022-08-29,16180.06073961,20000.00000000,0.00000000,-0.00060318,0.82027457,-0.28941576
2022-08-30,16173.19858781,20000.00000000,0.00000000,-0.00042411,0.81992668,-0.28971712
2022-08-31,16169.46099645,20000.00000000,0.00000000,-0.00023110,0.81973719,-0.28988127
2022-09-01,17169.03842755,21000.00000000,1000.00000000,-0.00002613,0.81971577,-0.28989983
2022-09-02,17172.09859582,21000.00000000,0.00000000,0.00017824,0.81986188,-0.28977326
2022-09-05,17179.02956941,21000.00000000,0.00000000,0.00040362,0.82019279,-0.28948660
2022-09-06,17189.92942577,21000.00000000,0.00000000,0.00063449,0.82071319,-0.28903579
2022-09-07,17204.85822994,21000.00000000,0.00000000,0.00086846,0.82142595,-0.28841834
2022-09-08,17223.83835190,21000.00000000,0.00000000,0.00110318,0.82233213,-0.28763334
2022-09-09,17246.85380565,21000.00000000,0.00000000,0.00133626,0.82343098,-0.28668143
2022-09-12,17273.84972512,21000.00000000,0.00000000,0.00156527,0.82471986,-0.28556490
2022-09-13,17304.73313281,21000.00000000,0.00000000,0.00178787,0.82619436,-0.28428758
2022-09-14,17339.37284957,21000.00000000,0.00000000,0.00200175,0.82784819,-0.28285491
2022-09-15,17377.60049905,21000.00000000,0.00000000,0.00220467,0.82967332,-0.28127384
2022-09-16,17419.21093286,21000.00000000,0.00000000,0.00239449,0.83165997,-0.27955286
2022-09-19,17463.96375908,21000.00000000,0.00000000,0.00256916,0.83379664,-0.27770191
2022-09-20,17511.58500778,21000.00000000,0.00000000,0.00272683,0.83607026,-0.27573232
2022-09-21,17561.76850521,21000.00000000,0.00000000,0.00286573,0.83846621,-0.27365677
2022-09-22,17614.17864281,21000.00000000,0.00000000,0.00298433,0.84096847,-0.27148912
2022-09-23,17668.45282874,21000.00000000,0.00000000,0.00308128,0.84355973,-0.26924437
2022-09-26,17724.20504292,21000.00000000,0.00000000,0.00315547,0.84622156,-0.26693850
2022-09-27,17781.02912138,21000.00000000,0.00000000,0.00320602,0.84893456,-0.26458829
2022-09-28,17838.50277275,21000.00000000,0.00000000,0.00323230,0.85167857,-0.26221122
2022-09-29,17896.19272602,21000.00000000,0.00000000,0.00323401,0.85443291,-0.25982520
2022-09-30,17953.65904548,21000.00000000,0.00000000,0.00321109,0.85717657,-0.25744843
2022-10-03,19010.46120147,22000.00000000,1000.00000000,0.00316382,0.85988852,-0.25509913
2022-10-04,19069.69638214,22000.00000000,0.00000000,0.00311593,0.86256787,-0.25277808
2022-10-05,19127.32057416,22000.00000000,0.00000000,0.00302177,0.86517435,-0.25052015
2022-10-06,19182.89969472,22000.00000000,0.00000000,0.00290575,0.86768833,-0.24834235
2022-10-07,19236.02360070,22000.00000000,0.00000000,0.00276934,0.87009125,-0.24626076
2022-10-10,19286.31263073,22000.00000000,0.00000000,0.00261432,0.87236594,-0.24429024
2022-10-11,19333.42419639,22000.00000000,0.00000000,0.00244275,0.87449691,-0.24244424
2022-10-12,19377.05802812,22000.00000000,0.00000000,0.00225691,0.87647057,-0.24073450
2022-10-13,19416.96141043,22000.00000000,0.00000000,0.00205931,0.87827550,-0.23917094
2022-10-14,19452.93443874,22000.00000000,0.00000000,0.00185266,0.87990264,-0.23776138
2022-10-17,19484.83355493,22000.00000000,0.00000000,0.00163981,0.88134552,-0.23651145
2022-10-18,19512.57413943,22000.00000000,0.00000000,0.00142370,0.88260029,-0.23542447
2022-10-19,19536.13333602,22000.00000000,0.00000000,0.00120739,0.88366593,-0.23450133
2022-10-20,19555.55057892,22000.00000000,0.00000000,0.00099391,0.88454422,-0.23374049
2022-10-21,19570.92795822,22000.00000000,0.00000000,0.00078634,0.88523977,-0.23313795
2022-10-24,19582.42910921,22000.00000000,0.00000000,0.00058767,0.88576000,-0.23268729
2022-10-25,19590.27730372,22000.00000000,0.00000000,0.00040078,0.88611499,-0.23237977
2022-10-26,19594.75258905,22000.00000000,0.00000000,0.00022844,0.88631742,-0.23220441
2022-10-27,19596.18791249,22000.00000000,0.00000000,0.00007325,0.88638234,-0.23214817
2022-10-28,19594.96475511,22000.00000000,0.00000000,-0.00006242,0.88632701,-0.23219610
2022-10-31,19591.50728771,22000.00000000,0.00000000,-0.00017645,0.88617062,-0.23233158
2022-11-01,20586.27746657,23000.00000000,1000.00000000,-0.00026694,0.88593407,-0.23253650
2022-11-02,20579.51235774,23000.00000000,0.00000000,-0.00032862,0.88564293,-0.23278871
2022-11-03,20571.94357673,23000.00000000,0.00000000,-0.00036778,0.88531721,-0.23307087
2022-11-04,20564.13573130,23000.00000000,0.00000000,-0.00037954,0.88498119,-0.23336195
2022-11-07,20556.66510277,23000.00000000,0.00000000,-0.00036328,0.88465969,-0.23364046
2022-11-08,20550.11323441,23000.00000000,0.00000000,-0.00031872,0.88437773,-0.23388472
2022-11-09,20545.05978237,23000.00000000,0.00000000,-0.00024591,0.88416026,-0.23407311
2022-11-10,20542.07626116,23000.00000000,0.00000000,-0.00014522,0.88403186,-0.23418434
2022-11-11,20541.71944656,23000.00000000,0.00000000,-0.00001737,0.88401650,-0.23419764
2022-11-14,20544.52575588,23000.00000000,0.00000000,0.00013662,0.88413727,-0.23409302
2022-11-15,20551.00585948,23000.00000000,0.00000000,0.00031542,0.88441615,-0.23385144
2022-11-16,20561.63938175,23000.00000000,0.00000000,0.00051742,0.88487376,-0.23345502
2022-11-17,20576.87039392,23000.00000000,0.00000000,0.00074075,0.88552923,-0.23288720
2022-11-18,20597.10342841,23000.00000000,0.00000000,0.00098329,0.88639996,-0.23213290
2022-11-21,20622.69927705,23000.00000000,0.00000000,0.00124269,0.88750149,-0.23117868
2022-11-22,20653.97160314,23000.00000000,0.00000000,0.00151640,0.88884730,-0.23001284
2022-11-23,20691.18465732,23000.00000000,0.00000000,0.00180174,0.89044877,-0.22862552
2022-11-24,20734.54939002,23000.00000000,0.00000000,0.00209581,0.89231497,-0.22700887
2022-11-25,20784.22214468,23000.00000000,0.00000000,0.00239565,0.89445265,-0.22515705
2022-11-28,20840.30212061,23000.00000000,0.00000000,0.00269820,0.89686606,-0.22306637
2022-11-29,20902.83000730,23000.00000000,0.00000000,0.00300033,0.89955696,-0.22073531
2022-11-30,20971.78681290,23000.00000000,0.00000000,0.00329892,0.90252453,-0.21816458
2022-12-01,22047.09262512,24000.00000000,1000.00000000,0.00359082,0.90576533,-0.21535715
2022-12-02,22132.57168631,24000.00000000,0.00000000,0.00387711,0.90927708,-0.21231500
2022-12-05,22224.34649993,24000.00000000,0.00000000,0.00414660,0.91304749,-0.20904879
2022-12-06,22322.14158316,24000.00000000,0.00000000,0.00440036,0.91706522,-0.20556832
2022-12-07,22425.61936434,24000.00000000,0.00000000,0.00463566,0.92131642,-0.20188561
2022-12-08,22534.38179683,24000.00000000,0.00000000,0.00484992,0.92578473,-0.19801482
2022-12-09,22647.97290837,24000.00000000,0.00000000,0.00504079,0.93045142,-0.19397218
2022-12-12,22765.88184657,24000.00000000,0.00000000,0.00520616,0.93529550,-0.18977587
2022-12-13,22887.54748819,24000.00000000,0.00000000,0.00534421,0.94029391,-0.18544587
2022-12-14,23012.36288297,24000.00000000,0.00000000,0.00545342,0.94542173,-0.18100376
2022-12-15,23139.68181248,24000.00000000,0.00000000,0.00553263,0.95065240,-0.17647256
2022-12-16,23268.82464391,24000.00000000,0.00000000,0.00558101,0.95595800,-0.17187644
2022-12-19,23399.08647448,24000.00000000,0.00000000,0.00559813,0.96130957,-0.16724050
2022-12-20,23529.74491297,24000.00000000,0.00000000,0.00558391,0.96667744,-0.16259044
2022-12-21,23660.06969433,24000.00000000,0.00000000,0.00553872,0.97203160,-0.15795226
2022-12-22,23789.33178275,24000.00000000,0.00000000,0.00546330,0.97734210,-0.15335190
2022-12-23,23916.81337203,24000.00000000,0.00000000,0.00535877,0.98257946,-0.14881491
2022-12-26,24041.81794102,24000.00000000,0.00000000,0.00522664,0.98771505,-0.14436607
2022-12-27,24163.68095898,24000.00000000,0.00000000,0.00506879,0.99272157,-0.14002904
2022-12-28,24281.77966031,24000.00000000,0.00000000,0.00488745,0.99757344,-0.13582598
2022-12-29,24395.54278597,24000.00000000,0.00000000,0.00468512,1.00224720,-0.13177722
2022-12-30,24504.45976354,24000.00000000,0.00000000,0.00446463,1.00672186,-0.12790093
2023-01-02,25608.08912711,25000.00000000,1000.00000000,0.00422900,1.01097928,-0.12421282
2023-01-03,25709.95232389,25000.00000000,0.00000000,0.00397777,1.01500073,-0.12072913
2023-01-04,25805.65070727,25000.00000000,0.00000000,0.00372223,1.01877880,-0.11745629
2023-01-05,25894.98024572,25000.00000000,0.00000000,0.00346163,1.02230543,-0.11440125
2023-01-06,25977.83007391,25000.00000000,0.00000000,0.00319946,1.02557625,-0.11156781
2023-01-09,26054.18498910,25000.00000000,0.00000000,0.00293923,1.02859066,-0.10895650
2023-01-10,26124.12467869,25000.00000000,0.00000000,0.00268439,1.03135180,-0.10656459
2023-01-11,26187.82254132,25000.00000000,0.00000000,0.00243828,1.03386652,-0.10438615
2023-01-12,26245.54202004,25000.00000000,0.00000000,0.00220406,1.03614523,-0.10241217
2023-01-13,26297.63192721,25000.00000000,0.00000000,0.00198471,1.03820168,-0.10063071
2023-01-16,26344.52083495,25000.00000000,0.00000000,0.00178301,1.04005280,-0.09902713
2023-01-17,26386.70843176,25000.00000000,0.00000000,0.00160138,1.04171832,-0.09758433
2023-01-18,26424.75844978,25000.00000000,0.00000000,0.00144201,1.04322049,-0.09628303
2023-01-19,26459.28861494,25000.00000000,0.00000000,0.00130674,1.04458371,-0.09510211
2023-01-20,26490.96103708,25000.00000000,0.00000000,0.00119702,1.04583410,-0.09401893
2023-01-23,26520.47232328,25000.00000000,0.00000000,0.00111401,1.04699917,-0.09300965
2023-01-24,26548.54239840,25000.00000000,0.00000000,0.00105843,1.04810735,-0.09204966
2023-01-25,26575.90502501,25000.00000000,0.00000000,0.00103066,1.04918759,-0.09111387
2023-01-26,26603.29666476,25000.00000000,0.00000000,0.00103069,1.05026899,-0.09017709
2023-01-27,26631.44763224,25000.00000000,0.00000000,0.00105818,1.05138036,-0.08921434
2023-01-30,26661.07196482,25000.00000000,0.00000000,0.00111238,1.05254989,-0.08820119
2023-01-31,26692.85838123,25000.00000000,0.00000000,0.00119224,1.05380478,-0.08711411
2023-02-01,27727.46238706,26000.00000000,1000.00000000,0.00129638,1.05517091,-0.08593067
2023-02-02,27766.95237112,26000.00000000,0.00000000,0.00142422,1.05667371,-0.08462883
2023-02-03,27810.58489462,26000.00000000,0.00000000,0.00157138,1.05833415,-0.08319043
2023-02-06,27858.89127041,26000.00000000,0.00000000,0.00173698,1.06017245,-0.08159795
2023-02-07,27912.34088514,26000.00000000,0.00000000,0.00191858,1.06220648,-0.07983592
2023-02-08,27971.33655796,26000.00000000,0.00000000,0.00211361,1.06445157,-0.07789106
2023-02-09,28036.20982501,26000.00000000,0.00000000,0.00231928,1.06692032,-0.07575243
2023-02-10,28107.21769554,26000.00000000,0.00000000,0.00253272,1.06962253,-0.07341157
2023-02-13,28184.53889676,26000.00000000,0.00000000,0.00275094,1.07256500,-0.07086259
2023-02-14,28268.27193763,26000.00000000,0.00000000,0.00297089,1.07575147,-0.06810223
2023-02-15,28358.43294240,26000.00000000,0.00000000,0.00318948,1.07918255,-0.06512996
2023-02-16,28454.95432346,26000.00000000,0.00000000,0.00340362,1.08285568,-0.06194802
2023-02-17,28557.68453539,26000.00000000,0.00000000,0.00361028,1.08676509,-0.05856139
2023-02-20,28666.38731768,26000.00000000,0.00000000,0.00380643,1.09090178,-0.05497787
2023-02-21,28780.74290099,26000.00000000,0.00000000,0.00398919,1.09525359,-0.05120800
2023-02-22,28900.34934605,26000.00000000,0.00000000,0.00415578,1.09980522,-0.04726503
2023-02-23,29024.72476875,26000.00000000,0.00000000,0.00430360,1.10453834,-0.04316484
2023-02-24,29153.31033805,26000.00000000,0.00000000,0.00443021,1.10943168,-0.03892586
2023-02-27,29285.47414449,26000.00000000,0.00000000,0.00453341,1.11446118,-0.03456892
2023-02-28,29420.51675883,26000.00000000,0.00000000,0.00461125,1.11960024,-0.03011708
2023-03-01,30557.67665808,27000.00000000,1000.00000000,0.00466205,1.12481987,-0.02559544
2023-03-02,30700.62300602,27000.00000000,0.00000000,0.00467792,1.13008169,-0.02103725
2023-03-03,30844.01690881,27000.00000000,0.00000000,0.00467072,1.13535998,-0.01646480
2023-03-06,30986.92968143,27000.00000000,0.00000000,0.00463340,1.14062056,-0.01190768
2023-03-07,31128.40451799,27000.00000000,0.00000000,0.00456563,1.14582821,-0.00739642
2023-03-08,31267.46887996,27000.00000000,0.00000000,0.00446744,1.15094713,-0.00296202
2023-03-09,31403.14626911,27000.00000000,0.00000000,0.00433925,1.15594138,0.00000000
2023-03-10,31534.46962143,27000.00000000,0.00000000,0.00418185,1.16077536,0.00000000
2023-03-13,31660.49500227,27000.00000000,0.00000000,0.00399643,1.16541432,0.00000000
2023-03-14,31780.31516545,27000.00000000,0.00000000,0.00378453,1.16982487,0.00000000
2023-03-15,31893.07402893,27000.00000000,0.00000000,0.00354807,1.17397549,0.00000000
2023-03-16,31997.97993430,27000.00000000,0.00000000,0.00328930,1.17783705,0.00000000
2023-03-17,32094.31806429,27000.00000000,0.00000000,0.00301076,1.18138323,0.00000000
2023-03-20,32181.46380750,27000.00000000,0.00000000,0.00271530,1.18459104,0.00000000
2023-03-21,32258.89283421,27000.00000000,0.00000000,0.00240601,1.18744118,0.00000000
2023-03-22,32326.19063135,27000.00000000,0.00000000,0.00208618,1.18991840,0.00000000
2023-03-23,32383.06040027,27000.00000000,0.00000000,0.00175925,1.19201176,0.00000000
2023-03-24,32429.32918442,27000.00000000,0.00000000,0.00142880,1.19371490,0.00000000
2023-03-27,32464.95133653,27000.00000000,0.00000000,0.00109845,1.19502614,0.00000000
2023-03-28,32490.01014121,27000.00000000,0.00000000,0.00077187,1.19594855,0.00000000
2023-03-29,32504.71718345,27000.00000000,0.00000000,0.00045266,1.19648991,0.00000000
2023-03-30,32509.41024661,27000.00000000,0.00000000,0.00014438,1.19666266,0.00000000
2023-03-31,32504.54744058,27000.00000000,0.00000000,-0.00014958,1.19648366,-0.00014958
2023-04-03,33490.70113557,28000.00000000,1000.00000000,-0.00042598,1.19597398,-0.00057550
2023-04-04,33467.84116574,28000.00000000,0.00000000,-0.00068258,1.19515764,-0.00125768
2023-04-05,33437.23114552,28000.00000000,0.00000000,-0.00091461,1.19406454,-0.00217114
2023-04-06,33399.75175686,28000.00000000,0.00000000,-0.00112089,1.19272612,-0.00328960
2023-04-07,33356.35622444,28000.00000000,0.00000000,-0.00129928,1.19117644,-0.00458460
2023-04-10,33308.05705584,28000.00000000,0.00000000,-0.00144797,1.18945165,-0.00602594
2023-04-11,33255.91200596,28000.00000000,0.00000000,-0.00156554,1.18758952,-0.00758204
2023-04-12,33201.00926585,28000.00000000,0.00000000,-0.00165092,1.18562890,-0.00922044
2023-04-13,33144.45359695,28000.00000000,0.00000000,-0.00170343,1.18360927,-0.01090817
2023-04-14,33087.35155541,28000.00000000,0.00000000,-0.00172282,1.18157012,-0.01261220
2023-04-17,33030.79960358,28000.00000000,0.00000000,-0.00170917,1.17955061,-0.01429981
2023-04-18,32975.86959028,28000.00000000,0.00000000,-0.00166299,1.17758903,-0.01593902
2023-04-19,32923.59769878,28000.00000000,0.00000000,-0.00158516,1.17572236,-0.01749891
2023-04-20,32874.97369905,28000.00000000,0.00000000,-0.00147687,1.17398597,-0.01894994
2023-04-21,32830.93015168,28000.00000000,0.00000000,-0.00133973,1.17241315,-0.02026429
