date,value,contributed,cash_in,return,nav,drawdown
2022-02-28,12578.25436870,14000.00000000,0.00000000,-0.00373667,1.00373343,-0.19687189
2022-03-01,13526.24664197,15000.00000000,1000.00000000,-0.00413473,0.99958326,-0.20019261
2022-03-02,13465.25071896,15000.00000000,0.00000000,-0.00450945,0.99507569,-0.20379930
2022-03-03,13399.85869216,15000.00000000,0.00000000,-0.00485635,0.99024325,-0.20766594
2022-03-04,13330.56285160,15000.00000000,0.00000000,-0.00517139,0.98512232,-0.21176340
2022-03-07,13257.90000718,15000.00000000,0.00000000,-0.00545085,0.97975257,-0.21605996
2022-03-08,13182.44309895,15000.00000000,0.00000000,-0.00569147,0.97417634,-0.22052173
2022-03-09,13104.79199543,15000.00000000,0.00000000,-0.00589049,0.96843796,-0.22511324
2022-03-10,13025.56510379,15000.00000000,0.00000000,-0.00604564,0.96258313,-0.22979793
2022-03-11,12945.38989758,15000.00000000,0.00000000,-0.00615522,0.95665822,-0.23453869
2022-03-14,12864.89506823,15000.00000000,0.00000000,-0.00621803,0.95070969,-0.23929835
2022-03-15,12784.70172929,15000.00000000,0.00000000,-0.00623350,0.94478344,-0.24404019
2022-03-16,12705.41597395,15000.00000000,0.00000000,-0.00620161,0.93892426,-0.24872836
2022-03-17,12627.62170307,15000.00000000,0.00000000,-0.00612292,0.93317530,-0.25332833
2022-03-18,12551.87399461,15000.00000000,0.00000000,-0.00599857,0.92757758,-0.25780730
2022-03-21,12478.69314960,15000.00000000,0.00000000,-0.00583027,0.92216955,-0.26213448
2022-03-22,12408.55968530,15000.00000000,0.00000000,-0.00562026,0.91698672,-0.26628148
2022-03-23,12341.91027566,15000.00000000,0.00000000,-0.00537124,0.91206136,-0.27022246
2022-03-24,12279.13315050,15000.00000000,0.00000000,-0.00508650,0.90742216,-0.27393447
2022-03-25,12220.56579505,15000.00000000,0.00000000,-0.00476967,0.90309406,-0.27739756
2022-03-28,12166.49183764,15000.00000000,0.00000000,-0.00442483,0.89909802,-0.28059496
2022-03-29,12117.13969650,15000.00000000,0.00000000,-0.00405640,0.89545092,-0.28351315
2022-03-30,12072.68109127,15000.00000000,0.00000000,-0.00366907,0.89216545,-0.28614199
2022-03-31,12033.22996042,15000.00000000,0.00000000,-0.00326780,0.88925003,-0.28847474
2022-04-01,12998.84246128,16000.00000000,1000.00000000,-0.00285771,0.88670881,-0.29050807
2022-04-04,12967.07250354,16000.00000000,0.00000000,-0.00244406,0.88454164,-0.29224211
2022-04-05,12940.72192591,16000.00000000,0.00000000,-0.00203211,0.88274415,-0.29368036
2022-04-06,12919.66524176,16000.00000000,0.00000000,-0.00162716,0.88130778,-0.29482965
2022-04-07,12903.71729969,16000.00000000,0.00000000,-0.00123439,0.88021990,-0.29570011
2022-04-08,12892.63474947,16000.00000000,0.00000000,-0.00085886,0.87946391,-0.29630501
2022-04-11,12886.11838762,16000.00000000,0.00000000,-0.00050543,0.87901940,-0.29666068
2022-04-12,12883.81667568,16000.00000000,0.00000000,-0.00017862,0.87886239,-0.29678631
2022-04-13,12885.32749940,16000.00000000,0.00000000,0.00011727,0.87896545,-0.29670385
2022-04-14,12890.20344621,16000.00000000,0.00000000,0.00037841,0.87929806,-0.29643771
2022-04-15,12897.95517693,16000.00000000,0.00000000,0.00060137,0.87982684,-0.29601462
2022-04-18,12908.05626345,16000.00000000,0.00000000,0.00078315,0.88051588,-0.29546329
2022-04-19,12919.94934581,16000.00000000,0.00000000,0.00092137,0.88132716,-0.29481415
2022-04-20,12933.05140967,16000.00000000,0.00000000,0.00101410,0.88222091,-0.29409902
2022-04-21,12946.76052971,16000.00000000,0.00000000,0.00106001,0.88315607,-0.29335076
2022-04-22,12960.46275971,16000.00000000,0.00000000,0.00105835,0.88409076,-0.29260288
2022-04-25,12973.53990216,16000.00000000,0.00000000,0.00100900,0.88498281,-0.29188911
2022-04-26,12985.37698465,16000.00000000,0.00000000,0.00091240,0.88579027,-0.29124303
2022-04-27,12995.37061593,16000.00000000,0.00000000,0.00076961,0.88647198,-0.29069757
2022-04-28,13002.93719524,16000.00000000,0.00000000,0.00058225,0.88698813,-0.29028457
2022-04-29,13007.52068199,16000.00000000,0.00000000,0.00035250,0.88730079,-0.29003440
2022-05-02,14008.60153812,17000.00000000,1000.00000000,0.00008309,0.88737452,-0.28997541
2022-05-03,14005.48116435,17000.00000000,0.00000000,-0.00022275,0.88717686,-0.29013356
2022-05-04,13997.61913588,17000.00000000,0.00000000,-0.00056135,0.88667884,-0.29053205
2022-05-05,13984.62031483,17000.00000000,0.00000000,-0.00092865,0.88585543,-0.29119089
2022-05-06,13966.15807702,17000.00000000,0.00000000,-0.00132018,0.88468594,-0.29212665
2022-05-09,13941.97999517,17000.00000000,0.00000000,-0.00173119,0.88315438,-0.29335211
2022-05-10,13911.91131194,17000.00000000,0.00000000,-0.00215670,0.88124968,-0.29487614
2022-05-11,13875.85793936,17000.00000000,0.00000000,-0.00259155,0.87896588,-0.29670350
2022-05-12,13833.80803749,17000.00000000,0.00000000,-0.00303044,0.87630223,-0.29883480
2022-05-13,13785.83217231,17000.00000000,0.00000000,-0.00346802,0.87326320,-0.30126645
2022-05-16,13732.08173705,17000.00000000,0.00000000,-0.00389896,0.86985838,-0.30399079
2022-05-17,13672.78595273,17000.00000000,0.00000000,-0.00431805,0.86610229,-0.30699619
2022-05-18,13608.24839512,17000.00000000,0.00000000,-0.00472015,0.86201416,-0.31026727
2022-05-19,13538.84146945,17000.00000000,0.00000000,-0.00510036,0.85761758,-0.31378515
2022-05-20,13464.99978004,17000.00000000,0.00000000,-0.00545406,0.85294008,-0.31752781
2022-05-23,13387.21365781,17000.00000000,0.00000000,-0.00577691,0.84801272,-0.32147039
2022-05-24,13306.02047767,17000.00000000,0.00000000,-0.00606498,0.84286954,-0.32558566
2022-05-25,13221.99644947,17000.00000000,0.00000000,-0.00631474,0.83754704,-0.32984441
2022-05-26,13135.74825119,17000.00000000,0.00000000,-0.00652308,0.83208365,-0.33421589
2022-05-27,13047.90324116,17000.00000000,0.00000000,-0.00668748,0.82651911,-0.33866831
2022-05-30,12959.10140703,17000.00000000,0.00000000,-0.00680583,0.82089396,-0.34316922
2022-05-31,12869.98620944,17000.00000000,0.00000000,-0.00687665,0.81524896,-0.34768601
2022-06-01,13781.19621523,18000.00000000,1000.00000000,-0.00689900,0.80962456,-0.35218633
2022-06-02,13686.48468532,18000.00000000,0.00000000,-0.00687252,0.80406040,-0.35663844
2022-06-03,13593.45200688,18000.00000000,0.00000000,-0.00679741,0.79859487,-0.36101163
2022-06-06,13502.72287674,18000.00000000,0.00000000,-0.00667447,0.79326467,-0.36527654
2022-06-07,13414.88641637,18000.00000000,0.00000000,-0.00650509,0.78810441,-0.36940548
2022-06-08,13330.49157597,18000.00000000,0.00000000,-0.00629113,0.78314634,-0.37337263
2022-06-09,13250.04066629,18000.00000000,0.00000000,-0.00603510,0.77841997,-0.37715439
2022-06-10,13173.98697550,18000.00000000,0.00000000,-0.00573988,0.77395193,-0.38072945
2022-06-13,13102.72983299,18000.00000000,0.00000000,-0.00540893,0.76976568,-0.38407904
2022-06-14,13036.61307733,18000.00000000,0.00000000,-0.00504603,0.76588142,-0.38718700
2022-06-15,12975.92199242,18000.00000000,0.00000000,-0.00465543,0.76231591,-0.39003991
2022-06-16,12920.88296703,18000.00000000,0.00000000,-0.00424163,0.75908245,-0.39262713
2022-06-17,12871.66128198,18000.00000000,0.00000000,-0.00380947,0.75619075,-0.39494090
2022-06-20,12828.36179103,18000.00000000,0.00000000,-0.00336394,0.75364697,-0.39697628
2022-06-21,12791.02823998,18000.00000000,0.00000000,-0.00291024,0.75145368,-0.39873122
2022-06-22,12759.64411775,18000.00000000,0.00000000,-0.00245360,0.74960991,-0.40020650
2022-06-23,12734.13299688,18000.00000000,0.00000000,-0.00199936,0.74811117,-0.40140570
2022-06-24,12714.36074625,18000.00000000,0.00000000,-0.00155270,0.74694958,-0.40233514
2022-06-27,12700.13587162,18000.00000000,0.00000000,-0.00111880,0.74611389,-0.40300381
2022-06-28,12691.21240924,18000.00000000,0.00000000,-0.00070263,0.74558965,-0.40342327
2022-06-29,12687.29213871,18000.00000000,0.00000000,-0.00030890,0.74535934,-0.40360755
2022-06-30,12688.02696603,18000.00000000,0.00000000,0.00005792,0.74540251,-0.40357301
2022-07-01,13693.02300876,19000.00000000,1000.00000000,0.00039376,0.74569602,-0.40333816
2022-07-04,13702.53839761,19000.00000000,0.00000000,0.00069491,0.74621421,-0.40292354
2022-07-05,13715.66720667,19000.00000000,0.00000000,0.00095813,0.74692918,-0.40235146
2022-07-06,13731.86094085,19000.00000000,0.00000000,0.00118067,0.74781106,-0.40164583
2022-07-07,13750.54025568,19000.00000000,0.00000000,0.00136029,0.74882830,-0.40083190
2022-07-08,13771.10156785,19000.00000000,0.00000000,0.00149531,0.74994803,-0.39993596
2022-07-11,13792.92403309,19000.00000000,0.00000000,0.00158466,0.75113644,-0.39898506
2022-07-12,13815.37578947,19000.00000000,0.00000000,0.00162777,0.75235912,-0.39800674
2022-07-13,13837.82277153,19000.00000000,0.00000000,0.00162478,0.75358154,-0.39702864
2022-07-14,13859.63605540,19000.00000000,0.00000000,0.00157635,0.75476945,-0.39607814
2022-07-15,13880.19993836,19000.00000000,0.00000000,0.00148372,0.75588932,-0.39518209
2022-07-18,13898.92130386,19000.00000000,0.00000000,0.00134878,0.75690885,-0.39436632
2022-07-19,13915.23641577,19000.00000000,0.00000000,0.00117384,0.75779734,-0.39365540
2022-07-20,13928.62101781,19000.00000000,0.00000000,0.00096187,0.75852624,-0.39307218
2022-07-21,13938.59639332,19000.00000000,0.00000000,0.00071618,0.75906948,-0.39263751
2022-07-22,13944.73817936,19000.00000000,0.00000000,0.00044063,0.75940395,-0.39236989
2022-07-25,13946.68169189,19000.00000000,0.00000000,0.00013937,0.75950979,-0.39228520
2022-07-26,13944.12890361,19000.00000000,0.00000000,-0.00018304,0.75937077,-0.39239644
2022-07-27,13936.85321830,19000.00000000,0.00000000,-0.00052177,0.75897455,-0.39271347
2022-07-28,13924.70204159,19000.00000000,0.00000000,-0.00087187,0.75831282,-0.39324295
2022-07-29,13907.60100436,19000.00000000,0.00000000,-0.00122811,0.75738153,-0.39398811
2022-08-01,14885.55377917,20000.00000000,1000.00000000,-0.00158526,0.75618088,-0.39494880
2022-08-02,14856.70535046,20000.00000000,0.00000000,-0.00193802,0.75471539,-0.39612140
2022-08-03,14822.81495760,20000.00000000,0.00000000,-0.00228115,0.75299377,-0.39749893
2022-08-04,14784.13417714,20000.00000000,0.00000000,-0.00260954,0.75102880,-0.39907119
2022-08-05,14740.99057041,20000.00000000,0.00000000,-0.00291824,0.74883712,-0.40082484
2022-08-08,14693.78295907,20000.00000000,0.00000000,-0.00320247,0.74643899,-0.40274368
2022-08-09,14642.97394476,20000.00000000,0.00000000,-0.00345786,0.74385791,-0.40480891
2022-08-10,14589.08400355,20000.00000000,0.00000000,-0.00368026,0.74112032,-0.40699937
2022-08-11,14532.68262757,20000.00000000,0.00000000,-0.00386600,0.73825515,-0.40929191
2022-08-12,14474.38005728,20000.00000000,0.00000000,-0.00401182,0.73529340,-0.41166172
2022-08-15,14414.81940739,20000.00000000,0.00000000,-0.00411490,0.73226774,-0.41408268
2022-08-16,14354.66623370,20000.00000000,0.00000000,-0.00417301,0.72921198,-0.41652772
2022-08-17,14294.60105275,20000.00000000,0.00000000,-0.00418437,0.72616069,-0.41896918
2022-08-18,14235.30949922,20000.00000000,0.00000000,-0.00414783,0.72314870,-0.42137919
2022-08-19,14177.47504242,20000.00000000,0.00000000,-0.00406275,0.72021073,-0.42372998
2022-08-22,14121.76953741,20000.00000000,0.00000000,-0.00392916,0.71738091,-0.42599424
2022-08-23,14068.84731945,20000.00000000,0.00000000,-0.00374756,0.71469248,-0.42814536
2022-08-24,14019.33732992,20000.00000000,0.00000000,-0.00351912,0.71217739,-0.43015779
2022-08-25,13973.83701390,20000.00000000,0.00000000,-0.00324554,0.70986599,-0.43200723
2022-08-26,13932.90700522,20000.00000000,0.00000000,-0.00292905,0.70778676,-0.43367091
2022-08-29,13897.06581141,20000.00000000,0.00000000,-0.00257241,0.70596604,-0.43512774
2022-08-30,13866.78548299,20000.00000000,0.00000000,-0.00217890,0.70442781,-0.43635854
2022-08-31,13842.48807014,20000.00000000,0.00000000,-0.00175220,0.70319351,-0.43734616
2022-09-01,14824.54247306,21000.00000000,1000.00000000,-0.00129641,0.70228188,-0.43807559
2022-09-02,14812.44547783,21000.00000000,0.00000000,-0.00081601,0.70170881,-0.43853413
2022-09-05,14807.76833327,21000.00000000,0.00000000,-0.00031576,0.70148724,-0.43871141
2022-09-06,14810.72001953,21000.00000000,0.00000000,0.00019933,0.70162707,-0.43859953
2022-09-07,14821.44344525,21000.00000000,0.00000000,0.00072403,0.70213507,-0.43819306
2022-09-08,14840.01502540,21000.00000000,0.00000000,0.00125302,0.70301486,-0.43748910
2022-09-09,14866.44425907,21000.00000000,0.00000000,0.00178094,0.70426689,-0.43648730
2022-09-12,14900.67204078,21000.00000000,0.00000000,0.00230235,0.70588836,-0.43518990
2022-09-13,14942.57234915,21000.00000000,0.00000000,0.00281197,0.70787330,-0.43360166
2022-09-14,14991.95182478,21000.00000000,0.00000000,0.00330462,0.71021255,-0.43172994
2022-09-15,15048.55103676,21000.00000000,0.00000000,0.00377531,0.71289382,-0.42958454
2022-09-16,15112.04532705,21000.00000000,0.00000000,0.00421930,0.71590173,-0.42717779
2022-09-19,15182.04776573,21000.00000000,0.00000000,0.00463223,0.71921795,-0.42452435
2022-09-20,15258.11083976,21000.00000000,0.00000000,0.00501007,0.72282128,-0.42164118
2022-09-21,15339.72983042,21000.00000000,0.00000000,0.00534922,0.72668781,-0.41854741
2022-09-22,15426.34661297,21000.00000000,0.00000000,0.00564657,0.73079110,-0.41526420
2022-09-23,15517.35387842,21000.00000000,0.00000000,0.00589947,0.73510238,-0.41181457
2022-09-26,15612.10146631,21000.00000000,0.00000000,0.00610591,0.73959085,-0.40822316
2022-09-27,15709.90143090,21000.00000000,0.00000000,0.00626437,0.74422392,-0.40451605
2022-09-28,15810.03500713,21000.00000000,0.00000000,0.00637391,0.74896754,-0.40072049
2022-09-29,15911.76105430,21000.00000000,0.00000000,0.00643427,0.75378660,-0.39686456
2022-09-30,16014.32365533,21000.00000000,0.00000000,0.00644571,0.75864529,-0.39297692
2022-10-03,17116.96182696,22000.00000000,1000.00000000,0.00640915,0.76350756,-0.38908642
2022-10-04,17225.24465058,22000.00000000,0.00000000,0.00632605,0.76833755,-0.38522175
2022-10-05,17332.01465018,22000.00000000,0.00000000,0.00619846,0.77310006,-0.38141107
2022-10-06,17436.50891226,22000.00000000,0.00000000,0.00602897,0.77776106,-0.37768161
2022-10-07,17538.00129026,22000.00000000,0.00000000,0.00582068,0.78228816,-0.37405930
2022-10-10,17635.81316558,22000.00000000,0.00000000,0.00557714,0.78665109,-0.37056834
2022-10-11,17729.32443281,22000.00000000,0.00000000,0.00530235,0.79082219,-0.36723087
2022-10-12,17817.98224310,22000.00000000,0.00000000,0.00500063,0.79477680,-0.36406663
2022-10-13,17901.31086844,22000.00000000,0.00000000,0.00467666,0.79849370,-0.36109258
2022-10-14,17978.91932409,22000.00000000,0.00000000,0.00433535,0.80195545,-0.35832269
2022-10-17,18050.50854257,22000.00000000,0.00000000,0.00398184,0.80514871,-0.35576764
2022-10-18,18115.87540910,22000.00000000,0.00000000,0.00362133,0.80806442,-0.35343466
2022-10-19,18174.91746953,22000.00000000,0.00000000,0.00325913,0.81069801,-0.35132742
2022-10-20,18227.63494805,22000.00000000,0.00000000,0.00290056,0.81304949,-0.34944590
2022-10-21,18274.13007463,22000.00000000,0.00000000,0.00255080,0.81512342,-0.34778646
2022-10-24,18314.60708498,22000.00000000,0.00000000,0.00221499,0.81692891,-0.34634182
2022-10-25,18349.36818521,22000.00000000,0.00000000,0.00189800,0.81847944,-0.34510118
2022-10-26,18378.80906804,22000.00000000,0.00000000,0.00160446,0.81979266,-0.34405041
2022-10-27,18403.41330806,22000.00000000,0.00000000,0.00133873,0.82089014,-0.34317228
2022-10-28,18423.74451518,22000.00000000,0.00000000,0.00110475,0.82179702,-0.34244664
2022-10-31,18440.43759125,22000.00000000,0.00000000,0.00090606,0.82254162,-0.34185086
2022-11-01,19454.18998670,23000.00000000,1000.00000000,0.00074577,0.82315505,-0.34136003
2022-11-02,19466.37764349,23000.00000000,0.00000000,0.00062648,0.82367074,-0.34094740
2022-11-03,19477.08914010,23000.00000000,0.00000000,0.00055026,0.82412397,-0.34058476
2022-11-04,19487.19065121,23000.00000000,0.00000000,0.00051864,0.82455139,-0.34024276
2022-11-07,19497.56914915,23000.00000000,0.00000000,0.00053258,0.82499053,-0.33989139
2022-11-08,19509.12082338,23000.00000000,0.00000000,0.00059247,0.82547931,-0.33950029
2022-11-09,19522.74020902,23000.00000000,0.00000000,0.00069810,0.82605558,-0.33903920
2022-11-10,19539.30931531,23000.00000000,0.00000000,0.00084871,0.82675666,-0.33847823
2022-11-11,19559.68722682,23000.00000000,0.00000000,0.00104292,0.82761890,-0.33778832
2022-11-14,19584.70088633,23000.00000000,0.00000000,0.00127884,0.82867729,-0.33694146
2022-11-15,19615.13611396,23000.00000000,0.00000000,0.00155403,0.82996508,-0.33591105
2022-11-16,19651.72862644,23000.00000000,0.00000000,0.00186552,0.83151340,-0.33467217
2022-11-17,19695.15741964,23000.00000000,0.00000000,0.00220992,0.83335098,-0.33320185
2022-11-18,19746.03767846,23000.00000000,0.00000000,0.00258339,0.83550385,-0.33147925
2022-11-21,19804.91392309,23000.00000000,0.00000000,0.00298167,0.83799505,-0.32948594
2022-11-22,19872.25480958,23000.00000000,0.00000000,0.00340021,0.84084441,-0.32720605
2022-11-23,19948.44887575,23000.00000000,0.00000000,0.00383419,0.84406837,-0.32462643
2022-11-24,20033.79910550,23000.00000000,0.00000000,0.00427854,0.84767975,-0.32173681
2022-11-25,20128.51985637,23000.00000000,0.00000000,0.00472805,0.85168762,-0.31852995
2022-11-28,20232.73307821,23000.00000000,0.00000000,0.00517739,0.85609714,-0.31500172
2022-11-29,20346.46618608,23000.00000000,0.00000000,0.00562124,0.86090947,-0.31115118
2022-11-30,20469.65040596,23000.00000000,0.00000000,0.00605433,0.86612170,-0.30698066
2022-12-01,21602.11841133,24000.00000000,1000.00000000,0.00647143,0.87172675,-0.30249583
2022-12-02,21750.47186512,24000.00000000,0.00000000,0.00686754,0.87771337,-0.29770569
2022-12-05,21907.89882234,24000.00000000,0.00000000,0.00723786,0.88406614,-0.29262258
2022-12-06,22073.91456982,24000.00000000,0.00000000,0.00757789,0.89076550,-0.28726215
2022-12-07,22247.93403200,24000.00000000,0.00000000,0.00788349,0.89778784,-0.28164329
2022-12-08,22429.27524026,24000.00000000,0.00000000,0.00815092,0.90510564,-0.27578802
2022-12-09,22617.16280219,24000.00000000,0.00000000,0.00837689,0.91268761,-0.26972137
2022-12-12,22810.73360126,24000.00000000,0.00000000,0.00855858,0.92049892,-0.26347122
2022-12-13,23009.04447881,24000.00000000,0.00000000,0.00869375,0.92850151,-0.25706802
2022-12-14,23211.07917272,24000.00000000,0.00000000,0.00878066,0.93665437,-0.25054459
2022-12-15,23415.75971659,24000.00000000,0.00000000,0.00881823,0.94491400,-0.24393572
2022-12-16,23621.95635206,24000.00000000,0.00000000,0.00880589,0.95323481,-0.23727790
2022-12-19,23828.50016705,24000.00000000,0.00000000,0.00874372,0.96156963,-0.23060887
2022-12-20,24034.19746866,24000.00000000,0.00000000,0.00863241,0.96987029,-0.22396717
2022-12-21,24237.84440382,24000.00000000,0.00000000,0.00847322,0.97808821,-0.21739168
2022-12-22,24438.24306688,24000.00000000,0.00000000,0.00826801,0.98617505,-0.21092107
2022-12-23,24634.21785494,24000.00000000,0.00000000,0.00801918,0.99408337,-0.20459330
2022-12-26,24824.63207100,24000.00000000,0.00000000,0.00772966,1.00176730,-0.19844507
2022-12-27,25008.40576620,24000.00000000,0.00000000,0.00740288,1.00918326,-0.19251126
2022-12-28,25184.53234295,24000.00000000,0.00000000,0.00704270,1.01629063,-0.18682436
2022-12-29,25352.09416684,24000.00000000,0.00000000,0.00665336,1.02305238,-0.18141401
2022-12-30,25510.27817863,24000.00000000,0.00000000,0.00623949,1.02943570,-0.17630646
2023-01-02,26658.38977145,25000.00000000,1000.00000000,0.00580596,1.03541256,-0.17152413
2023-01-03,26801.22180653,25000.00000000,0.00000000,0.00535786,1.04096016,-0.16708527
2023-01-04,26932.56105846,25000.00000000,0.00000000,0.00490049,1.04606138,-0.16300357
2023-01-05,27052.12019479,25000.00000000,0.00000000,0.00443920,1.05070506,-0.15928797
2023-01-06,27159.77073980,25000.00000000,0.00000000,0.00397938,1.05488621,-0.15594246
2023-01-09,27255.54642158,25000.00000000,0.00000000,0.00352638,1.05860614,-0.15296600
2023-01-10,27339.64188471,25000.00000000,0.00000000,0.00308544,1.06187241,-0.15035252
2023-01-11,27412.41088795,25000.00000000,0.00000000,0.00266167,1.06469876,-0.14809104
2023-01-12,27474.35986762,25000.00000000,0.00000000,0.00225989,1.06710486,-0.14616582
2023-01-13,27526.14047106,25000.00000000,0.00000000,0.00188469,1.06911602,-0.14455661
2023-01-16,27568.53874307,25000.00000000,0.00000000,0.00154029,1.07076277,-0.14323898
2023-01-17,27602.46251000,25000.00000000,0.00000000,0.00123052,1.07208037,-0.14218471
2023-01-18,27628.92747662,25000.00000000,0.00000000,0.00095879,1.07310827,-0.14136225
2023-01-19,27649.04177814,25000.00000000,0.00000000,0.00072802,1.07388951,-0.14073715
2023-01-20,27663.98898738,25000.00000000,0.00000000,0.00054060,1.07447006,-0.14027263
2023-01-23,27675.01163697,25000.00000000,0.00000000,0.00039845,1.07489818,-0.13993007
2023-01-24,27683.39242429,25000.00000000,0.00000000,0.00030283,1.07522369,-0.13966962
2023-01-25,27690.43824856,25000.00000000,0.00000000,0.00025451,1.07549735,-0.13945065
2023-01-26,27697.46115832,25000.00000000,0.00000000,0.00025362,1.07577012,-0.13923240
2023-01-27,27705.76393334,25000.00000000,0.00000000,0.00029977,1.07609260,-0.13897437
2023-01-30,27716.62206193,25000.00000000,0.00000000,0.00039191,1.07651433,-0.13863692
2023-01-31,27731.26932286,25000.00000000,0.00000000,0.00052846,1.07708323,-0.13818172
2023-02-01,28750.88413965,26000.00000000,1000.00000000,0.00070732,1.07784507,-0.13757214
2023-02-02,28777.50253600,26000.00000000,0.00000000,0.00092583,1.07884297,-0.13677368
2023-02-03,28811.48413722,26000.00000000,0.00000000,0.00118084,1.08011691,-0.13575435
2023-02-06,28853.80175912,26000.00000000,0.00000000,0.00146878,1.08170336,-0.13448497
2023-02-07,28905.32365385,26000.00000000,0.00000000,0.00178562,1.08363487,-0.13293949
2023-02-08,28966.80577424,26000.00000000,0.00000000,0.00212702,1.08593978,-0.13109523
2023-02-09,29038.88323808,26000.00000000,0.00000000,0.00248828,1.08864190,-0.12893316
2023-02-10,29122.06525988,26000.00000000,0.00000000,0.00286450,1.09176032,-0.12643798
2023-02-13,29216.72821563,26000.00000000,0.00000000,0.00325056,1.09530915,-0.12359842
2023-02-14,29323.11190828,26000.00000000,0.00000000,0.00364119,1.09929738,-0.12040727
2023-02-15,29441.31663363,26000.00000000,0.00000000,0.00403111,1.10372877,-0.11686154
2023-02-16,29571.29944587,26000.00000000,0.00000000,0.00441498,1.10860171,-0.11296250
2023-02-17,29712.87442435,26000.00000000,0.00000000,0.00478758,1.11390923,-0.10871574
2023-02-20,29865.71107309,26000.00000000,0.00000000,0.00514379,1.11963894,-0.10413116
2023-02-21,30029.33565453,26000.00000000,0.00000000,0.00547868,1.12577308,-0.09922298
2023-02-22,30203.13359020,26000.00000000,0.00000000,0.00578761,1.13228861,-0.09400964
2023-02-23,30386.35266167,26000.00000000,0.00000000,0.00606623,1.13915733,-0.08851370
2023-02-24,30578.10834540,26000.00000000,0.00000000,0.00631059,1.14634608,-0.08276169
2023-02-27,30777.38941443,26000.00000000,0.00000000,0.00651712,1.15381695,-0.07678394
2023-02-28,30983.06754109,26000.00000000,0.00000000,0.00668277,1.16152764,-0.07061430
2023-03-01,32193.90583287,27000.00000000,1000.00000000,0.00680495,1.16943178,-0.06428988
2023-03-02,32415.45301919,27000.00000000,0.00000000,0.00688165,1.17747940,-0.05785065
2023-03-03,32639.48942551,27000.00000000,0.00000000,0.00691141,1.18561744,-0.05133907
2023-03-06,32864.48496061,27000.00000000,0.00000000,0.00689335,1.19379032,-0.04479961
2023-03-07,33088.85722718,27000.00000000,0.00000000,0.00682720,1.20194056,-0.03827827
2023-03-08,33310.99216894,27000.00000000,0.00000000,0.00671329,1.21000953,-0.03182196
2023-03-09,33529.26334135,27000.00000000,0.00000000,0.00655253,1.21793815,-0.02547795
2023-03-10,33742.05476105,27000.00000000,0.00000000,0.00634644,1.22566772,-0.01929320
2023-03-13,33947.78320484,27000.00000000,0.00000000,0.00609709,1.23314073,-0.01331374
2023-03-14,34144.92133449,27000.00000000,0.00000000,0.00580710,1.24030170,-0.00758396
2023-03-15,34332.02164735,27000.00000000,0.00000000,0.00547959,1.24709805,-0.00214592
2023-03-16,34507.73822476,27000.00000000,0.00000000,0.00511815,1.25348089,0.00000000
2023-03-17,34670.84848037,27000.00000000,0.00000000,0.00472677,1.25940581,0.00000000
2023-03-20,34820.27490840,27000.00000000,0.00000000,0.00430986,1.26483367,0.00000000
2023-03-21,34955.10187674,27000.00000000,0.00000000,0.00387208,1.26973121,0.00000000
2023-03-22,35074.59186930,27000.00000000,0.00000000,0.00341838,1.27407164,0.00000000
2023-03-23,35178.19952612,27000.00000000,0.00000000,0.00295392,1.27783515,0.00000000
2023-03-24,35265.58045280,27000.00000000,0.00000000,0.00248395,1.28100923,0.00000000
2023-03-27,35336.59892876,27000.00000000,0.00000000,0.00201382,1.28358895,0.00000000
2023-03-28,35391.32955903,27000.00000000,0.00000000,0.00154884,1.28557702,0.00000000
2023-03-29,35430.05727422,27000.00000000,0.00000000,0.00109427,1.28698379,0.00000000
2023-03-30,35453.27347642,27000.00000000,0.00000000,0.00065527,1.28782711,0.00000000
2023-03-31,35461.66695445,27000.00000000,0.00000000,0.00023675,1.28813200,0.00000000
2023-04-03,36456.11342261,28000.00000000,1000.00000000,-0.00015661,1.28793027,-0.00015661
2023-04-04,36437.14049816,28000.00000000,0.00000000,-0.00052043,1.28725999,-0.00067696
2023-04-05,36406.14319837,28000.00000000,0.00000000,-0.00085071,1.28616491,-0.00152709
2023-04-06,36364.50030696,28000.00000000,0.00000000,-0.00114384,1.28469374,-0.00266918
2023-04-07,36313.71005882,28000.00000000,0.00000000,-0.00139670,1.28289941,-0.00406215
2023-04-10,36255.36749527,28000.00000000,0.00000000,-0.00160663,1.28083827,-0.00566225
2023-04-11,36191.14125315,28000.00000000,0.00000000,-0.00177150,1.27856927,-0.00742372
2023-04-12,36122.74978779,28000.00000000,0.00000000,-0.00188973,1.27615312,-0.00929942
2023-04-13,36051.93844520,28000.00000000,0.00000000,-0.00196030,1.27365148,-0.01124149
2023-04-14,35980.45483586,28000.00000000,0.00000000,-0.00198280,1.27112609,-0.01320199
2023-04-17,35910.02902056,28000.00000000,0.00000000,-0.00195734,1.26863807,-0.01513349
2023-04-18,35842.35058254,28000.00000000,0.00000000,-0.00188467,1.26624711,-0.01698963
2023-04-19,35779.04966253,28000.00000000,0.00000000,-0.00176609,1.26401080,-0.01872572
2023-04-20,35721.67940899,28000.00000000,0.00000000,-0.00160346,1.26198401,-0.02029915
2023-04-21,35671.69871155,28000.00000000,0.00000000,-0.00139917,1.26021828,-0.02166992
2023-04-24,35630.45776488,28000.00000000,0.00000000,-0.00115613,1.25876131,-0.02280099
